5.673605442	4
5.932698413	1
6.132063492	2
6.366712018	3
6.610884354	4
6.854308390	1
7.065578231	2
7.320294785	3
7.525510204	4
7.778253968	1
7.984126984	2
8.204920635	3
8.443582766	4
8.661405896	1
8.879727891	2
9.110929705	3
9.342426304	4
9.541541950	1
9.786712018	2
10.014965986	3
10.261383220	4
10.466893424	1
10.694603175	2
10.948843537	3
